中国科学院数学与系统科学研究院
中国科学院国家天文台
中国科学院理论物理研究所
中国科学院高能物理研究所
中国科学院力学研究所
中国科学院声学研究所
中国科学院理化技术研究所
中国科学院化学研究所
中国科学院国家纳米科学中心
中国科学院生态环境研究中心
中国科学院过程工程研究所
中国科学院地理科学与资源研究所
中国科学院遥感与数字地球研究所
中国科学院地质与地球物理研究所
中国科学院大气物理研究所
中国科学院植物研究所
中国科学院动物研究所
中国科学院心理研究所
中国科学院遗传与发育生物学研究所农业资源研究中心
中国科学院北京基因组研究所
中国科学院计算技术研究所
中国科学院软件研究所
中国科学院半导体研究所
中国科学院微电子研究所
中国科学院电子学研究所
中国科学院电工研究所
中国科学院工程热物理研究所
中国科学院国家空间科学中心
中国科学院光电研究所
中国科学院信息工程研究所
中国科学院空间应用工程与技术中心
中国科学院北京综合研究中心
中国科学院天津工业生物技术研究所
中国科学院山西煤炭化学研究所
中国科学院大连化学物理研究所
中国科学院金属研究所
中国科学院沈阳应用生态研究所
中国科学院海洋研究所
中国科学院青岛生物能源与过程所
中国科学院烟台海岸带研究所
中国科学院长春光学精密机械与物理研究所
中国科学院长春应用化学研究所
中国科学院东北地理与农业生态研究所
中国科学院东北地理与农业生态研究所农业技术中心
中国科学院上海微系统与信息技术研究所
中国科学院上海技术物理研究所
中国科学院上海光学精密机械研究所
中国科学院上海硅酸盐研究所
中国科学院上海有机化学研究所
中国科学院上海应用物理研究所
中国科学院上海天文台
中国科学院上海生命科学研究院
中国科学院上海巴斯德研究所
中国科学院上海药物研究所
中国科学院上海高等研究院
中国科学院福建物质结构研究所
中国科学院宁波材料技术与工程研究所
中国科学院城市环境研究所
中国科学院南京土壤研究所
中国科学院南京地理与湖泊研究所
中国科学院紫金山天文台
中国科学院苏州纳米技术与纳米仿生研究所
中国科学院苏州生物医学工程技术研究所
中国科学院合肥物质科学研究院
中国科学院武汉岩土力学研究所
中国科学院武汉物理与数学研究所
中国科学院武汉病毒研究所
中国科学院测量与地球物理研究所
中国科学院水生生物研究所
中国科学院武汉植物园
中国科学院南海海洋研究所
中国科学院华南植物园
中国科学院广州能源研究所
中国科学院广州地球化学研究所
中国科学院广州生物医药与健康研究院
中国科学院深圳先进技术研究院
中国科学院亚热带农业生态研究所
中国科学院三亚深海科学与工程研究所
中国科学院成都生物研究所
中国科学院水利部成都山地灾害与环境研究所
中国科学院光电技术研究所
中国科学院重庆绿色智能技术研究院
中国科学院昆明动物研究所
中国科学院昆明植物研究所
中国科学院西双版纳热带植物园
中国科学院地球化学研究
中国科学院西安光学精密机械研究所
中国科学院国家授时中心
中国科学院地球环境研究所
中国科学院近代物理研究所
中国科学院兰州化学物理研究所
中国科学院寒区旱区环境与工程研究所
中国科学院青海盐湖研究所
中国科学院西北高原生物研究所
中国科学院新疆理化技术研究所
中国科学院新疆生态与地理研究所
清华大学核能与新能源技术研究院
清华大学高等研究院
清华大学信息技术研究院
清华大学现代管理研究中心
清华信息科学与技术国家实验室
清华大学摩擦学国家重点实验
清华大学汽车安全与节能国家重点实验室
北京大学计算机科学技术研究所
北京大学先进技术研究院
北京大学分子医学研究所
北京大学科维理天文与天体物理研究所
北京大学互联网信息工程研发中心
北京大学物理化学研究所
北京大学脑科学与认知科学中心周晓林实验室
北京大学药物信息与工程研究中心
北京化工大学化工资源有效利用国家重点实验室
北京市生物加工过程重点实验室
北京化工大学塑料机械及塑料工程研究所
北京化工大学先进弹性体材料研究中心
北京邮电大学网络技术研究院
南开大学元素有机化学国家重点实验室
河北工业大学冀津现代海洋化工技术协同创新中心
首都师范大学
信息可视化和数据驱动设计创新中心
中国科学院
中国科学院化学研究所
中国科学院长春应用化学研究所
中国科学院物理研究所
中国科学院大连化学物理研究所
中国科学院金属研究所
中国农业科学院
中国科学院上海生命科学研究院
中国科学院上海硅酸盐研究所
中国社会科学院
中国科学院福建物质结构研究所
中国科学院地质与地球物理研究所
中国科学院上海光学精密机械研究所
中国科学院上海分院
中国科学院半导体研究所
中国科学院上海有机化学研究所
中国科学院高能物理研究所
中国疾病预防控制中心
中国科学院兰州化学物理研究所
中国工程物理研究院
中国中医科学院
中国科学院动物研究所
中国科学院地理科学与资源研究所
中国科学院长春光学精密机械与物理研究所
中国科学院植物研究所
中国科学院沈阳分院
中国科学院过程工程研究所
中国科学院海洋研究所
中国科学院理化技术研究所
中国科学院数学与系统科学研究院
中国科学院大气物理研究所
中国科学院国家天文台
中国科学院昆明植物研究所
中国科学院广州地球化学研究所
中国科学院广州分院
中国科学院生态环境研究中心
中国科学院长春分院
中国科学院水生生物研究所
中国科学院上海微系统与信息技术研究所
中国科学院寒区旱区环境与工程研究所
中国科学院力学研究所
北京市老年保健及疾病防治中心
中国水产科学研究院
中国林业科学研究院
中国科学院自动化研究所
中国科学院上海应用物理研究所
中国科学院山西煤炭化学研究所
中国科学院微生物研究所
钢铁研究总院
中国科学院生物物理研究所
中国科学院计算技术研究所
中国地质科学院
中国科学院兰州分院
电信科学技术研究院
中国科学院南京土壤研究所
江苏省农业科学院
中国科学院沈阳应用生态研究所
中国科学院近代物理研究所
中国医学科学院药物研究所
中国科学院上海技术物理研究所
中国热带农业科学院
广州中医药大学第二临床医学院
中国科学院华南植物园
中国地质科学院地质研究所
中国科学院南京分院
中国科学院地球化学研究所
中国科学院遗传与发育生物学研究所
中国科学院成都生物研究所
中国科学院合肥物质科学研究院
中国原子能科学研究院
中国科学院声学研究所
中国科学院电子学研究所
中国石油勘探开发研究院
中国科学院武汉物理与数学研究所
中国科学院南海海洋研究所
中国环境科学研究院
中国空间技术研究院
四川省医学科学院·四川省人民医院
中国科学院微电子研究所
山东省农业科学院
北京应用物理与计算数学研究所
中国科学院软件研究所
中国科学院武汉分院
中国科学院昆明动物研究所
山东省医学科学院
中国科学院电工研究所
中国科学院南京地理与湖泊研究所
中国科学院西安光学精密机械研究所
中国科学院新疆生态与地理研究所
国家纳米科学中心
中国科学院理论物理研究所
中国气象科学研究院
中国科学院南京地质古生物研究所
中国农业科学院作物科学研究所
中国医学科学院基础医学研究所
中国水利水电科学研究院
北京市农林科学院
中国科学院成都分院
中国农业科学院植物保护研究所
上海社会科学院
中国科学院上海药物研究所
中国医学科学院药用植物研究所
浙江省农业科学院
中国科学院广州能源研究所
中国科学院深圳先进技术研究院
中国科学院昆明分院
中国科学院西安分院
中国科学院工程热物理研究所
中国地质科学院矿产资源研究所
中国科学院心理研究所
中国农业科学院哈尔滨兽医研究所
中国科学院东北地理与农业生态研究所
中国科学院光电技术研究所
中国科学院西双版纳热带植物园
中国科学院宁波材料技术与工程研究所
中国科学院武汉岩土力学研究所
福建省农业科学院
北京有色金属研究总院
中国科学院沈阳自动化研究所
中国科学院紫金山天文台
广东省农业科学院
西北有色金属研究院
中国农业科学院北京畜牧兽医研究所
中国科学院国家空间科学中心
中国计量科学研究院
中国科学院西北高原生物研究所
中国科学院亚热带农业生态研究所
山西省农业科学院
中国石油化工股份有限公司石油化工科学研究院
中国食品药品检定研究院
云南省农业科学院
中国科学院武汉植物园
上海医药工业研究院
中国建筑科学研究院
中国科学院古脊椎动物与古人类研究所
中国地震局地质研究所
中国运载火箭技术研究院
核工业西南物理研究院
中国农业科学院兰州兽医研究所
中国地震局地球物理研究所
中国艺术研究院
中国科学院新疆分院
中国科学院等离子体物理研究所
中国科学院武汉病毒研究所
中国科学院地球环境研究所
中国科学院新疆理化技术研究所
中国农业科学院农业资源与农业区划研究所
军事医学科学院微生物流行病研究所
西安近代化学研究所
黑龙江省农业科学院
中国科学院苏州纳米技术与纳米仿生研究所
贵州省农业科学院
山东省科学院
中国石油化工股份有限公司北京化工研究院
中国科学院遥感与数字地球研究所
机械科学研究总院
武汉邮电科学研究院
河南省农业科学院
中国科学院上海天文台
中国石油化工股份有限公司上海石油化工研究院
中国石油化工股份有限公司抚顺石油化工研究院
中国科学院青藏高原研究所
中国地质科学院地质力学研究所
中国科学院测量与地球物理研究所
中国医学科学院血液学研究所
中国科学院青海盐湖研究所
中国建筑设计研究院
国家海洋局第一海洋研究所
北京生命科学研究所
中国工程物理研究院流体物理研究所
中国科学院城市环境研究所
中国科学院烟台海岸带研究所
北京矿冶研究总院
四川省农业科学院
中国农业科学院油料作物研究所
中国农业科学院饲料研究所
中国铁道科学研究院
南车株洲电力机车研究所有限公司
吉林省农业科学院
北京协和医学院医药生物技术研究所
国家海洋局第二海洋研究所
中国农业科学院蔬菜花卉研究所
上海航天技术研究院
广西农业科学院
浙江省疾病预防控制中心
清华大学核能技术设计研究院
河北省农林科学院
中国科学院青岛生物能源与过程研究所
中国科学院安徽光学精密机械研究所
四川省社会科学院
